iter	RMSE
1501	0.07671531621
1502	0.07671450732
1503	0.07668071245
1504	0.0766805128
1505	0.07668029984
1506	0.07668009752
1507	0.07667919242
1508	0.07667903802
1509	0.07667538557
1510	0.07666073939
1511	0.07666028672
1512	0.0766583722
1513	0.07664767767
1514	0.07664599453
1515	0.07664444452
1516	0.07664433266
1517	0.07664234316
1518	0.0766214996
1519	0.07662134775
1520	0.07662067906
1521	0.07662054053
1522	0.07657781229
1523	0.07657597833
1524	0.07657374448
1525	0.07656645867
1526	0.07656603211
1527	0.07656562954
1528	0.0765645338
1529	0.07656414989
1530	0.07656374465
1531	0.0765631981
1532	0.0765618437
1533	0.07656077723
1534	0.07655827897
1535	0.07655717246
1536	0.07654946643
1537	0.07654875178
1538	0.07654793313
1539	0.07654698113
1540	0.07654600512
1541	0.07654503977
1542	0.07654409574
1543	0.07654392773
1544	0.07652345216
1545	0.07652304403
1546	0.07652249719
1547	0.07652210239
1548	0.07652117142
1549	0.07652105138
1550	0.07652070993
1551	0.07652054454
1552	0.0765204245
1553	0.07652030179
1554	0.07651942681
1555	0.07651597215
1556	0.076515596
1557	0.07651500375
1558	0.07651405401
1559	0.07651389128
1560	0.07651368852
1561	0.07651315762
1562	0.07650411308
1563	0.07650400636
1564	0.07649759982
1565	0.07649333294
1566	0.07649246566
1567	0.07649231088
1568	0.07649220147
1569	0.07649205203
1570	0.07649195329
1571	0.07649181186
1572	0.07649170778
1573	0.07649119808
1574	0.07648821451
1575	0.07648754466
1576	0.07648722174
1577	0.07648691483
1578	0.07646182167
1579	0.07646175226
1580	0.07646155738
1581	0.07646135982
1582	0.07646126104
1583	0.07646087661
1584	0.07646055091
1585	0.0764567305
1586	0.07645654094
1587	0.07645644483
1588	0.07645589751
1589	0.07645524874
1590	0.07645468539
1591	0.07645248804
1592	0.07645187395
1593	0.0764501598
1594	0.07644541231
1595	0.07644512659
1596	0.07644503046
1597	0.0764444083
1598	0.07644360722
1599	0.07644343098
1600	0.07644258717
1601	0.07644176471
1602	0.07644095559
1603	0.07644016516
1604	0.07643941744
1605	0.07643866972
1606	0.07643296276
1607	0.07643224168
1608	0.07643146718
1609	0.07643070603
1610	0.07643034281
1611	0.076429595
1612	0.07642874569
1613	0.07642801389
1614	0.07642729277
1615	0.07642702568
1616	0.07642629921
1617	0.07642560744
1618	0.07642339857
1619	0.07642271213
1620	0.07638951233
1621	0.07638273542
1622	0.07638156489
1623	0.07638089945
1624	0.0763798652
1625	0.07637958191
1626	0.07637887904
1627	0.07637822427
1628	0.07637788485
1629	0.076377198
1630	0.07637681047
1631	0.07637617438
1632	0.07636367346
1633	0.07636135319
1634	0.076352288
1635	0.07635168647
1636	0.07635153408
1637	0.07635130416
1638	0.07635071064
1639	0.0763496733
1640	0.07634908779
1641	0.07634288483
1642	0.07634231531
1643	0.07634175113
1644	0.07634120032
1645	0.0763406495
1646	0.07631813214
1647	0.07631751696
1648	0.07631691248
1649	0.07631639893
1650	0.07631588003
1651	0.07631536113
1652	0.07631486362
1653	0.0763120497
1654	0.07631193468
1655	0.07630989372
1656	0.07630707427
1657	0.07630652855
1658	0.07629832367
1659	0.07629799995
1660	0.07629753175
1661	0.07629143965
1662	0.07629136474
1663	0.07628839743
1664	0.07628055185
1665	0.07628015045
1666	0.07627436205
1667	0.07627416669
1668	0.07627174201
1669	0.07627126563
1670	0.0762711559
1671	0.07626511254
1672	0.07626301144
1673	0.07626255909
1674	0.07623944034
1675	0.07623434235
1676	0.07623330611
1677	0.07623286162
1678	0.07622733206
1679	0.07622586458
1680	0.07622542273
1681	0.07620368832
1682	0.07619676629
1683	0.07618116263
1684	0.07615516729
1685	0.07615466873
1686	0.07614959455
1687	0.07614914957
1688	0.07614860809
1689	0.0761446648
1690	0.07614453076
1691	0.07614341019
1692	0.07614298662
1693	0.07614133522
1694	0.07613781783
1695	0.07613750683
1696	0.07613697599
1697	0.07613650681
1698	0.07613551214
1699	0.07613478824
1700	0.07606369499
1701	0.07606309386
1702	0.07605984123
1703	0.07605933131
1704	0.07605790085
1705	0.07605605168
1706	0.07605536729
1707	0.07605189423
1708	0.07605158557
1709	0.07604613409
1710	0.07604062584
1711	0.07602882687
1712	0.07602642121
1713	0.0760257285
1714	0.07601167684
1715	0.07601112901
1716	0.07601059997
1717	0.07601025086
1718	0.07599657506
1719	0.07599182072
1720	0.07598308486
1721	0.075982561
1722	0.07598046014
1723	0.0759720857
1724	0.07596677361
1725	0.07596524467
1726	0.07596269727
1727	0.07595855083
1728	0.07595086738
1729	0.07594448137
1730	0.07594333635
1731	0.07594040652
1732	0.07594009203
1733	0.07593189324
1734	0.07593164861
1735	0.07593048995
1736	0.07592259126
1737	0.0759183539
1738	0.07591701221
1739	0.07585752883
1740	0.07585557251
1741	0.07585460376
1742	0.07585007465
1743	0.07584859449
1744	0.0758393415
1745	0.07583820028
1746	0.07583729321
1747	0.07583517218
1748	0.07580780073
1749	0.07580672634
1750	0.07580578658
1751	0.07580355427
1752	0.07580050054
1753	0.07579940182
1754	0.07579910829
1755	0.07578680845
1756	0.0757852678
1757	0.07578402879
1758	0.07577960052
1759	0.0757748191
1760	0.07576761542
1761	0.07576747802
1762	0.07576734601
1763	0.07576713317
1764	0.07576616059
1765	0.07576489164
1766	0.07576070474
1767	0.07575724512
1768	0.07575649336
1769	0.07575639905
1770	0.07575413833
1771	0.07574449113
1772	0.07573840845
1773	0.07572706376
1774	0.07572035695
1775	0.07571918428
1776	0.07571699793
1777	0.07570942207
1778	0.07570853773
1779	0.0757075563
1780	0.07570680674
1781	0.07570638073
1782	0.07570416166
1783	0.07570030308
1784	0.07569939705
1785	0.07564349897
1786	0.07563677396
1787	0.07559629792
1788	0.07559247704
1789	0.07559118626
1790	0.07558944989
1791	0.07558176402
1792	0.07558020299
1793	0.07557981138
1794	0.07557766962
1795	0.07557726448
1796	0.07557669189
1797	0.07557439069
1798	0.07557133851
1799	0.0755701149
1800	0.07557001496
1801	0.07556435585
1802	0.07556315374
1803	0.07556237574
1804	0.07556222446
1805	0.07556103582
1806	0.07555993632
1807	0.07553992363
1808	0.07553263539
1809	0.075530922
1810	0.07552730861
1811	0.07552473292
1812	0.07552382749
1813	0.0755198759
1814	0.07551226404
1815	0.07551019065
1816	0.07550773062
1817	0.07548994575
1818	0.07547923441
1819	0.07547825271
1820	0.07547730345
1821	0.07542808783
1822	0.07542441539
1823	0.07542342486
1824	0.07542022854
1825	0.07541917029
1826	0.07541763295
1827	0.07541625799
1828	0.07540916623
1829	0.07540815925
1830	0.07540807534
1831	0.07540312959
1832	0.07538344353
1833	0.07538190547
1834	0.07538056505
1835	0.07537821182
1836	0.07537790311
1837	0.07537743732
1838	0.07537646242
1839	0.0753732289
1840	0.07537230811
1841	0.07537022275
1842	0.07536690229
1843	0.0753651093
1844	0.07536181028
1845	0.07535891202
1846	0.07535203429
1847	0.07534998358
1848	0.07534758334
1849	0.07534686
1850	0.075340626
1851	0.07533997304
1852	0.07533936072
1853	0.07533598471
1854	0.07532645738
1855	0.07532014582
1856	0.07531876907
1857	0.07531213974
1858	0.07531047554
1859	0.07530031879
1860	0.07529936186
1861	0.07529142407
1862	0.07528986244
1863	0.07527145659
1864	0.07526978336
1865	0.07526266966
1866	0.07526152783
1867	0.07526102064
1868	0.07524315032
1869	0.07524250737
1870	0.07523498954
1871	0.075233112
1872	0.07523209996
1873	0.07523202399
1874	0.07519500303
1875	0.0751940312
1876	0.07518991296
1877	0.0751878524
1878	0.07518707594
1879	0.07518491756
1880	0.07518372839
1881	0.0751806142
1882	0.07517783113
1883	0.07517561275
1884	0.07517273446
1885	0.07517184652
1886	0.07513873516
1887	0.07513790657
1888	0.07513763491
1889	0.075137586
1890	0.07513731434
1891	0.07513718122
1892	0.07513664874
1893	0.07513587719
1894	0.07513578753
1895	0.07513548054
1896	0.07513353803
1897	0.07513183727
1898	0.0751265174
1899	0.07512559358
1900	0.07512508276
1901	0.075124091
1902	0.07512287369
1903	0.07512214004
1904	0.07512179495
1905	0.07512171615
1906	0.07512065097
1907	0.07512037652
1908	0.07511964013
1909	0.07511864014
1910	0.07511515095
1911	0.07509689256
1912	0.07509429667
1913	0.07509356546
1914	0.07509289404
1915	0.07509232319
1916	0.0750921764
1917	0.07509202417
1918	0.07509049917
1919	0.07509040403
1920	0.07508962656
1921	0.07508943083
1922	0.07508936016
1923	0.0750892052
1924	0.07508915355
1925	0.07508756597
1926	0.07508747082
1927	0.0750873947
1928	0.07508615505
1929	0.07508564396
1930	0.0750855325
1931	0.07508547541
1932	0.07508482839
1933	0.07508379803
1934	0.0750826426
1935	0.07508251211
1936	0.07508200099
1937	0.07508148988
1938	0.07507987766
1939	0.07507888258
1940	0.07507874664
1941	0.075076248
1942	0.07507602777
1943	0.07507591901
1944	0.07507581297
1945	0.07507564712
1946	0.07507485863
1947	0.07507408916
1948	0.07507392874
1949	0.07504710652
1950	0.07504586348
1951	0.07504490875
1952	0.07504443546
1953	0.07504220498
1954	0.07504209617
1955	0.07504180512
1956	0.0750394059
1957	0.07501772514
1958	0.0750170993
1959	0.07501650611
1960	0.0750159619
1961	0.07498615183
1962	0.07498249586
1963	0.07498185883
1964	0.07496983605
1965	0.07496815881
1966	0.07496773949
1967	0.07496541687
1968	0.07496502749
1969	0.07495133801
1970	0.07494897402
1971	0.0749483122
1972	0.07494509562
1973	0.07494431665
1974	0.07494365206
1975	0.07494304195
1976	0.07494235284
1977	0.07494172364
1978	0.07492489963
1979	0.07492295983
1980	0.07491954327
1981	0.07491885122
1982	0.0749181864
1983	0.07491540721
1984	0.07491174779
1985	0.07491074503
1986	0.07491015644
1987	0.07490876126
1988	0.07490855144
1989	0.0748784151
1990	0.07487221571
1991	0.07487164045
1992	0.07486748267
1993	0.07486731362
1994	0.07486676014
1995	0.0748662312
1996	0.07486599672
1997	0.07486548685
1998	0.07486495244
1999	0.07484848207
2000	0.07484592666
2001	0.07484539483
2002	0.07484535665
2003	0.07484209201
2004	0.07483992641
2005	0.07483897996
2006	0.0748383799
2007	0.07482354601
2008	0.07482342052
2009	0.07482306041
2010	0.07482282579
2011	0.07481916184
2012	0.07481866802
2013	0.07481810054
2014	0.07481803233
2015	0.07481709652
2016	0.07481681551
2017	0.07481444454
2018	0.07481213899
2019	0.07481154144
2020	0.07478981647
2021	0.07478949441
2022	0.07478862374
2023	0.07478805057
2024	0.07478760295
2025	0.07478633377
2026	0.07478575239
2027	0.07478536754
2028	0.07478440675
2029	0.07477929146
2030	0.07477835243
2031	0.07477790203
2032	0.07477694933
2033	0.07477602666
2034	0.07477441332
2035	0.07477355067
2036	0.07477256516
2037	0.07477224849
2038	0.07477070058
2039	0.07476919905
2040	0.0747688851
2041	0.07476763198
2042	0.07476620137
2043	0.07476480351
2044	0.07476345203
2045	0.07476288959
2046	0.07476217151
2047	0.07476184387
2048	0.07476169097
2049	0.07476128415
2050	0.07472876117
2051	0.0747280537
2052	0.07472487954
2053	0.07472345358
2054	0.0747230684
2055	0.07472227619
2056	0.07472138289
2057	0.07472099497
2058	0.07472075457
2059	0.0747187439
2060	0.074717367
2061	0.07471702824
2062	0.07471622503
2063	0.07471568682
2064	0.07471472241
2065	0.07471402573
2066	0.07471326347
2067	0.07471015972
2068	0.07470972256
2069	0.0747092936
2070	0.07470846572
2071	0.0747080832
2072	0.07470739192
2073	0.07470727989
2074	0.07470657768
2075	0.07470648751
2076	0.07470578529
2077	0.0747052552
2078	0.07470474424
2079	0.07470471145
2080	0.07470449012
2081	0.07470234786
2082	0.07470177403
2083	0.0747014106
2084	0.07470043507
2085	0.07469961803
2086	0.07469827357
2087	0.07469768877
2088	0.07469753574
2089	0.07469726521
2090	0.07469711764
2091	0.07469656563
2092	0.07469638527
2093	0.07469631422
2094	0.07469604914
2095	0.07469547253
2096	0.07469521292
2097	0.07469495877
2098	0.07469479753
2099	0.07469471282
2100	0.07469433842
2101	0.07469375087
2102	0.07469341199
2103	0.07469289822
2104	0.07469171488
2105	0.07469114097
2106	0.07468839979
2107	0.07468821941
2108	0.07468783132
2109	0.0746877056
2110	0.07468747875
2111	0.07468646751
2112	0.07467657577
2113	0.07467462952
2114	0.07467257935
2115	0.07467140115
2116	0.07467112232
2117	0.07467089269
2118	0.07467029675
2119	0.07466430152
2120	0.07466153749
2121	0.07466127502
2122	0.07466044661
2123	0.07465993261
2124	0.07461413109
2125	0.0746117701
2126	0.07461133236
2127	0.0746107551
2128	0.07461058821
2129	0.07461037754
2130	0.0746100766
2131	0.07460699318
2132	0.07460473046
2133	0.07458645933
2134	0.07458623218
2135	0.07455722223
2136	0.07455689369
2137	0.07455677322
2138	0.07455327964
2139	0.0745503609
2140	0.07454950935
2141	0.07454626734
2142	0.07454595518
2143	0.07454582374
2144	0.07454558552
2145	0.0745453911
2146	0.07454532538
2147	0.07454501595
2148	0.07454443544
2149	0.07454426566
2150	0.07452463485
2151	0.07452413361
2152	0.074524035
2153	0.07452375014
2154	0.07451986604
2155	0.07451489969
2156	0.07451471889
2157	0.07451454905
2158	0.07451104527
2159	0.07450159876
2160	0.0745010727
2161	0.07450015757
2162	0.07450008907
2163	0.0744357495
2164	0.07437473564
2165	0.07435028862
2166	0.07433933344
2167	0.07427791885
2168	0.07427552245
2169	0.07427293633
2170	0.07427267523
2171	0.07427160338
2172	0.07426227484
2173	0.07426194775
2174	0.0742489314
2175	0.07424668252
2176	0.07423758182
2177	0.07423746633
2178	0.0742373481
2179	0.07422912624
2180	0.074228425
2181	0.07422832051
2182	0.07422822701
2183	0.07422766876
2184	0.07422742401
2185	0.07422700876
2186	0.0742263075
2187	0.07422623875
2188	0.0742262085
2189	0.07418133618
2190	0.07418123162
2191	0.07418078309
2192	0.07418071705
2193	0.07418053543
2194	0.07417991354
2195	0.07417977044
2196	0.07417562342
2197	0.07417511431
2198	0.07415605192
2199	0.07415592254
2200	0.07415588951
2201	0.07415396814
2202	0.07414889469
2203	0.07414864968
2204	0.0741458912
2205	0.07414533509
2206	0.07414474593
2207	0.07414468536
2208	0.07413751327
2209	0.07412637519
2210	0.07411168523
2211	0.07410974618
2212	0.07410967732
2213	0.0740987637
2214	0.07409865627
2215	0.07403583167
2216	0.074035669
2217	0.07403560007
2218	0.0740352637
2219	0.07403520029
2220	0.0740351286
2221	0.07403506243
2222	0.07403501832
2223	0.07403486667
2224	0.0740315911
2225	0.07403105067
2226	0.07403093487
2227	0.07403091557
2228	0.07403086042
2229	0.07403075289
2230	0.07403070325
2231	0.0740306812
2232	0.07403025381
2233	0.07403020969
2234	0.07403015455
2235	0.07403009389
2236	0.07403003047
2237	0.07402992017
2238	0.07402987054
2239	0.07402899095
2240	0.07402888341
2241	0.07400767339
2242	0.07400190308
2243	0.0740014976
2244	0.07400131554
2245	0.07400118038
2246	0.07400108108
2247	0.07400097901
2248	0.0739992605
2249	0.07399913085
2250	0.07399910603
2251	0.07399900948
2252	0.07399854605
2253	0.07399853226
2254	0.07395527174
2255	0.07394815304
2256	0.07394242778
2257	0.07394175695
2258	0.07394172658
2259	0.07394135942
2260	0.07394098949
2261	0.07392210973
2262	0.07392194681
2263	0.0739200801
2264	0.07391223721
2265	0.07389121195
2266	0.07388144029
2267	0.07387898957
2268	0.07387875472
2269	0.07387836514
2270	0.07387805016
2271	0.07387795069
2272	0.0738704819
2273	0.07387043216
2274	0.0738701807
2275	0.07387008398
2276	0.073861824
2277	0.07386176597
2278	0.07386041178
2279	0.07384685476
2280	0.07384462127
2281	0.0738399053
2282	0.07383696941
2283	0.07380588388
2284	0.07380531967
2285	0.07380401423
2286	0.0738037902
2287	0.0738036934
2288	0.07380291068
2289	0.07380278898
2290	0.07379761395
2291	0.07379631667
2292	0.07379612858
2293	0.07379585197
2294	0.07379408166
2295	0.07379222278
2296	0.07379182721
2297	0.07379155889
2298	0.07375009783
2299	0.07374729953
2300	0.07374697569
2301	0.07374561939
2302	0.07374165002
2303	0.07374001681
2304	0.07372374921
2305	0.07372333389
2306	0.07372255862
2307	0.07371933562
2308	0.07367607463
2309	0.07367588346
2310	0.07367550389
2311	0.07367501903
2312	0.07366969925
2313	0.07366928916
2314	0.07366926423
2315	0.07366688681
2316	0.07366579783
2317	0.07366458136
2318	0.07364155342
2319	0.07363712105
2320	0.0736353386
2321	0.07363521386
2322	0.07363402461
2323	0.07360582354
2324	0.07360420674
2325	0.07360308909
2326	0.07358975927
2327	0.07358071326
2328	0.07352998114
2329	0.07352988398
2330	0.07351715729
2331	0.07351692405
2332	0.0735072276
2333	0.07350705821
2334	0.0734933999
2335	0.07349229723
2336	0.07349202226
2337	0.07348610591
2338	0.07348423091
2339	0.07348420035
2340	0.07345100352
2341	0.07344723778
2342	0.07344218222
2343	0.07344215999
2344	0.07344206827
2345	0.07343689005
2346	0.07343658151
2347	0.0734363925
2348	0.0734327789
2349	0.07343228132
2350	0.07342417226
2351	0.07342370242
2352	0.07342356897
2353	0.07338522126
2354	0.07338513782
2355	0.07338320182
2356	0.07338311003
2357	0.07337848401
2358	0.07337781081
2359	0.07336550012
2360	0.07336418964
2361	0.07336377507
2362	0.07336355248
2363	0.07336107334
2364	0.07336060866
2365	0.07335948731
2366	0.07335935931
2367	0.07335694959
2368	0.07335596175
2369	0.07335467336
2370	0.07335112252
2371	0.07335100564
2372	0.07335098895
2373	0.07334702048
2374	0.07334673105
2375	0.07332884239
2376	0.07331070713
2377	0.07331059854
2378	0.07330530243
2379	0.07330519105
2380	0.07330508245
2381	0.07330497385
2382	0.07330484854
2383	0.07330474272
2384	0.07330441414
2385	0.07330274613
2386	0.07329610155
2387	0.07329494858
2388	0.07329483718
2389	0.07329470907
2390	0.07329437208
2391	0.0732804875
2392	0.07328039
2393	0.07328030365
2394	0.07328020059
2395	0.07327683278
2396	0.07327672971
2397	0.07327663778
2398	0.07327625336
2399	0.07327177939
2400	0.0732703168
2401	0.07327022208
2402	0.07326978468
2403	0.07326970111
2404	0.07325546911
2405	0.07325101059
2406	0.07324919924
2407	0.073249124
2408	0.07324812634
2409	0.07324804553
2410	0.07324724572
2411	0.07324717605
2412	0.0732471008
2413	0.07324702835
2414	0.07323725157
2415	0.07323719582
2416	0.07323471798
2417	0.07322858292
2418	0.07320414073
2419	0.07320409054
2420	0.07320393996
2421	0.07320387862
2422	0.07320383679
2423	0.07320351333
2424	0.07320253736
2425	0.07319160561
2426	0.07319071873
2427	0.07318862141
2428	0.07318857957
2429	0.07318851821
2430	0.07314434885
2431	0.07314292557
2432	0.07314287812
2433	0.07313877557
2434	0.07313873091
2435	0.07313516959
2436	0.0731351361
2437	0.07312385929
2438	0.07311374498
2439	0.07311263659
2440	0.07311052307
2441	0.07309993499
2442	0.07309990148
2443	0.07309984005
2444	0.07309895484
2445	0.0730577238
2446	0.07305757571
2447	0.07305753101
2448	0.07305738851
2449	0.07305136989
2450	0.07303613952
2451	0.07300354981
2452	0.07300338764
2453	0.07300323665
2454	0.0730005719
2455	0.07297330648
2456	0.07297183231
2457	0.0729617277
2458	0.07296137518
2459	0.07296115416
2460	0.07295763174
2461	0.0729574191
2462	0.07295571798
2463	0.07295542419
2464	0.07293996669
2465	0.07293919429
2466	0.07293914111
2467	0.0729387829
2468	0.07292559756
2469	0.07292315671
2470	0.07291987879
2471	0.0729198452
2472	0.07291739576
2473	0.0729171886
2474	0.07290973338
2475	0.07290720801
2476	0.07290704002
2477	0.07290165579
2478	0.07289847491
2479	0.07289602755
2480	0.07288610567
2481	0.07288584241
2482	0.07288184582
2483	0.07288166097
2484	0.07288114842
2485	0.07288064148
2486	0.07288020735
2487	0.07287785741
2488	0.07285459481
2489	0.07280875941
2490	0.07280848466
2491	0.07280803889
2492	0.07280785946
2493	0.07280770526
2494	0.07280765479
2495	0.07280655296
2496	0.07280646605
2497	0.07280539784
2498	0.07280457074
2499	0.07275245008
2500	0.07275160554
2501	0.07274450655
2502	0.07274363386
2503	0.07274182672
2504	0.07273937409
2505	0.07273928429
2506	0.07273842837
2507	0.07273838628
2508	0.07270083676
2509	0.07270079745
2510	0.07269954237
2511	0.07268432252
2512	0.07268361762
2513	0.07268331712
2514	0.07268315704
2515	0.07268133434
2516	0.07268117707
2517	0.07267841064
2518	0.07267818033
2519	0.07266179298
2520	0.07266082378
2521	0.07266078726
2522	0.07266074512
2523	0.07266059623
2524	0.07266034901
2525	0.07266031249
2526	0.07266016922
2527	0.07266012989
2528	0.07265999223
2529	0.07265995009
2530	0.07265905672
2531	0.07265866341
2532	0.0726554466
2533	0.0726549437
2534	0.07265108893
2535	0.07264931039
2536	0.07264321863
2537	0.0726414146
2538	0.0726409397
2539	0.07264064745
2540	0.07264061373
2541	0.07263157035
2542	0.07262500772
2543	0.07262454395
2544	0.07262236844
2545	0.07262169947
2546	0.07260053664
2547	0.07259189882
2548	0.07259186507
2549	0.07259182571
2550	0.07259179759
2551	0.07258995854
2552	0.07257883609
2553	0.0725787939
2554	0.0725787714
2555	0.07257873484
2556	0.07257841984
2557	0.07257840859
2558	0.07257480853
2559	0.0725721168
2560	0.07257209148
2561	0.07257206054
2562	0.0725720296
2563	0.0725720071
2564	0.07256970344
2565	0.07256946154
2566	0.07256545314
2567	0.07256542501
2568	0.07256291297
2569	0.07256149235
2570	0.0725614586
2571	0.0725614389
2572	0.07256141077
2573	0.07256058933
2574	0.07255634694
2575	0.0725545717
2576	0.07255230125
2577	0.07255205929
2578	0.07255174136
2579	0.07255169353
2580	0.07255104642
2581	0.07254891654
2582	0.07252671926
2583	0.07252559627
2584	0.07251563778
2585	0.07247304402
2586	0.07247143011
2587	0.07245073053
2588	0.07244472913
2589	0.0724446925
2590	0.07244439383
2591	0.07244217909
2592	0.07244216219
2593	0.07244184941
2594	0.07244151973
2595	0.07244150001
2596	0.07244074765
2597	0.07243636862
2598	0.07241203394
2599	0.07241199166
2600	0.07240738817
2601	0.0724029028
2602	0.07239316993
2603	0.07239312481
2604	0.07239166984
2605	0.07239164446
2606	0.07239162755
2607	0.07232770686
2608	0.07232768146
2609	0.07232765606
2610	0.07232371611
2611	0.07232082593
2612	0.07232080617
2613	0.07232078642
2614	0.07226300367
2615	0.07226052632
2616	0.07225542445
2617	0.07225540185
2618	0.07225538207
2619	0.07225509392
2620	0.07225506567
2621	0.07225164725
2622	0.07224206918
2623	0.07222435065
2624	0.07222411041
2625	0.07222282444
2626	0.07222104666
2627	0.07221237192
2628	0.07220855007
2629	0.0722073034
2630	0.07220693307
2631	0.07220613304
2632	0.07216984808
2633	0.0721639195
2634	0.07216387424
2635	0.0721611389
2636	0.07216068064
2637	0.07216065235
2638	0.07215873159
2639	0.07215587724
2640	0.07215564809
2641	0.07213535027
2642	0.07213532764
2643	0.07213505032
2644	0.07213430892
2645	0.07213242142
2646	0.0721264275
2647	0.07212608223
2648	0.07212587846
2649	0.07210522688
2650	0.07210519857
2651	0.07210517876
2652	0.07210487585
2653	0.07210460691
2654	0.07210458709
2655	0.07210455595
2656	0.07210419075
2657	0.07210362739
2658	0.07210085861
2659	0.07210064628
2660	0.07209295938
2661	0.07209294239
2662	0.07209153799
2663	0.07209151251
2664	0.07208967203
2665	0.07208826756
2666	0.07208805803
2667	0.0720873303
2668	0.07208528865
2669	0.07208523485
2670	0.07208521503
2671	0.07208517539
2672	0.07208516406
2673	0.07208400021
2674	0.07208392658
2675	0.07207936162
2676	0.07207922285
2677	0.07207891417
2678	0.07207746985
2679	0.07206957938
2680	0.07206745226
2681	0.07206728515
2682	0.07206724833
2683	0.07206705006
2684	0.07206679797
2685	0.0720649087
2686	0.07206202797
2687	0.07206196565
2688	0.07206194582
2689	0.07206171355
2690	0.07206157191
2691	0.07206122633
2692	0.07206044451
2693	0.07205963435
2694	0.0720595862
2695	0.07205811033
2696	0.07205626049
2697	0.07204968512
2698	0.07203319163
2699	0.07203306978
2700	0.07203216013
2701	0.07203193909
2702	0.07202933477
2703	0.07202928659
2704	0.07202828904
2705	0.0720282522
2706	0.07202799714
2707	0.07202625423
2708	0.07202590847
2709	0.07195399523
2710	0.0719386063
2711	0.07192192557
2712	0.07192121602
2713	0.07192116494
2714	0.07191898234
2715	0.07191567568
2716	0.07191562743
2717	0.07191557633
2718	0.07191534926
2719	0.07191516476
2720	0.0719113186
2721	0.07191096662
2722	0.0719109212
2723	0.07191066857
2724	0.07191061179
2725	0.07190848849
2726	0.07189804137
2727	0.07189648837
2728	0.0718961278
2729	0.07189531579
2730	0.07189470252
2731	0.0718939416
2732	0.07185058724
2733	0.07183878772
2734	0.07183853767
2735	0.07183720502
2736	0.07183309893
2737	0.07181506063
2738	0.07181386967
2739	0.07181297998
2740	0.0718129345
2741	0.07181289186
2742	0.07181175487
2743	0.07181137682
2744	0.07180662965
2745	0.0717839071
2746	0.07178348625
2747	0.07178258766
2748	0.071782545
2749	0.07178076485
2750	0.07177753713
2751	0.0717768091
2752	0.07177602987
2753	0.07177209093
2754	0.07177203405
2755	0.07177199423
2756	0.0717707798
2757	0.07176897375
2758	0.07176805222
2759	0.07176750613
2760	0.07176356956
2761	0.07176172636
2762	0.07175737984
2763	0.07175441849
2764	0.07174799754
2765	0.07174695909
2766	0.07174325471
2767	0.07174304416
2768	0.07174238975
2769	0.07174224749
2770	0.07174088175
2771	0.07173548114
2772	0.07173544415
2773	0.07173502585
2774	0.07173159973
2775	0.07172930607
2776	0.07172918086
2777	0.07172601343
2778	0.07172526211
2779	0.07171952732
2780	0.07171831485
2781	0.07171785376
2782	0.07170903275
2783	0.0717088648
2784	0.07170873955
2785	0.07170802505
2786	0.07170791973
2787	0.07170691771
2788	0.07168909253
2789	0.07168887043
2790	0.0716881956
2791	0.07168804184
2792	0.07165429205
2793	0.07165391031
2794	0.07165048031
2795	0.07165042334
2796	0.07165009571
2797	0.07164937778
2798	0.07164741767
2799	0.07164710713
2800	0.07164696183
2801	0.07164632934
2802	0.07164575097
2803	0.07164572533
2804	0.07164561991
2805	0.07164559142
2806	0.07164172794
2807	0.07164091875
2808	0.0716408931
2809	0.07163949409
2810	0.07163943995
2811	0.07163875041
2812	0.07163874186
2813	0.07163828026
2814	0.07163759925
2815	0.07163739409
2816	0.07163706356
2817	0.07163704361
2818	0.07163398325
2819	0.07163341903
2820	0.07162082276
2821	0.07162077716
2822	0.07162073441
2823	0.07162000763
2824	0.07161948606
2825	0.07161933215
2826	0.0716193065
2827	0.07161923239
2828	0.07161921814
2829	0.07156687882
2830	0.07156681892
2831	0.07156202701
2832	0.07156192717
2833	0.07155447623
2834	0.07155136954
2835	0.0715503796
2836	0.07154944669
2837	0.0715490159
2838	0.07153992013
2839	0.07153372818
2840	0.07153015829
2841	0.0715301212
2842	0.0715110274
2843	0.07151101598
2844	0.07151047363
2845	0.07150655717
2846	0.07150653433
2847	0.0715063602
2848	0.07150588632
2849	0.07150586349
2850	0.0715055038
2851	0.07150549523
2852	0.07150479869
2853	0.07150479298
2854	0.07150471305
2855	0.07150469021
2856	0.07150460742
2857	0.07148933876
2858	0.07148927309
2859	0.07148554107
2860	0.07148552108
2861	0.07148536689
2862	0.0714853469
2863	0.07148312244
2864	0.0714722076
2865	0.07147155071
2866	0.07146965713
2867	0.0714693401
2868	0.07144896445
2869	0.07144892731
2870	0.07144868732
2871	0.07144120457
2872	0.07143978165
2873	0.07143743576
2874	0.07143636137
2875	0.07143584702
2876	0.07143559271
2877	0.07143496978
2878	0.07143495263
2879	0.07143494692
2880	0.07143493834
2881	0.07143462973
2882	0.07143356673
2883	0.07143345528
2884	0.07143311523
2885	0.07140368186
2886	0.07140342171
2887	0.07135861655
2888	0.07135841631
2889	0.07135775266
2890	0.07134290749
2891	0.07134283024
2892	0.07134270721
2893	0.07134205486
2894	0.07134185457
2895	0.07134176301
2896	0.07134152267
2897	0.07133728218
2898	0.07133700176
2899	0.07133670989
2900	0.07133594016
2901	0.07133586862
